Epoch,AttackerStrategy,DeviceID,HMM_State,AnomalyScore,BehavioralTrust,TrustScore,GraphRisk,FinalRisk,Triggered,TriggerReason,Quarantined,DetectionEpoch,DetectionTime
10,RANDOM,rogue_laptop,High-Risk,0.8272,0.1728,0.84,0.7808,0.811,False,trust-compliant,False,,-1
11,RANDOM,rogue_laptop,Suspicious,1.0,0.0,0.5482,1.0,0.9626,True,Behavioral anomaly detected (Risk: 0.96 >= 0.65),True,11,1
1,RANDOM,user_0_phone,Idle,0.0906,0.9094,0.98,0.0249,0.0643,False,trust-compliant,False,,-1
1,RANDOM,user_0_laptop_1,Idle,0.1438,0.8562,0.98,0.0743,0.116,False,trust-compliant,False,,-1
2,RANDOM,user_0_phone,High-Risk,1.0,0.0,0.8387,1.0,0.9718,False,trust-compliant,False,,-1
2,RANDOM,user_0_laptop_1,High-Risk,1.0,0.0,0.7423,1.0,0.969,False,trust-compliant,False,,-1
3,RANDOM,user_0_phone,High-Risk,1.0,0.0,0.7403,1.0,0.9689,False,trust-compliant,False,,-1
3,RANDOM,user_0_laptop_1,High-Risk,1.0,0.0,0.5959,1.0,0.9643,False,trust-compliant,False,,-1
4,RANDOM,user_0_phone,High-Risk,1.0,0.0,0.6892,1.0,0.9674,False,trust-compliant,False,,-1
4,RANDOM,user_0_laptop_1,High-Risk,1.0,0.0,0.5057,1.0,0.961,False,trust-compliant,False,,-1
5,RANDOM,user_0_phone,High-Risk,1.0,0.0,0.6363,1.0,0.9657,True,Inactivity timer expired,True,5,-1
5,RANDOM,user_0_laptop_1,High-Risk,1.0,0.0,0.4501,1.0,0.9589,True,Inactivity timer expired,True,5,-1
10,RANDOM,rogue_laptop,High-Risk,0.6764,0.3236,0.84,0.5525,0.633,False,trust-compliant,False,,-1
11,RANDOM,rogue_laptop,Suspicious,1.0,0.0,0.4628,1.0,0.9594,True,Behavioral anomaly detected (Risk: 0.96 >= 0.65),True,11,1
1,RANDOM,user_0_phone,Idle,0.1025,0.8975,0.98,0.0325,0.0745,False,trust-compliant,False,,-1
1,RANDOM,user_0_laptop_1,Idle,0.1375,0.8625,0.98,0.0111,0.0869,False,trust-compliant,False,,-1
2,RANDOM,user_0_phone,High-Risk,1.0,0.0,0.8387,1.0,0.9718,False,trust-compliant,False,,-1
2,RANDOM,user_0_laptop_1,High-Risk,1.0,0.0,0.7423,1.0,0.969,False,trust-compliant,False,,-1
3,RANDOM,user_0_phone,High-Risk,1.0,0.0,0.7403,1.0,0.9689,False,trust-compliant,False,,-1
3,RANDOM,user_0_laptop_1,High-Risk,1.0,0.0,0.5959,1.0,0.9643,False,trust-compliant,False,,-1
4,RANDOM,user_0_phone,High-Risk,1.0,0.0,0.6718,1.0,0.9668,False,trust-compliant,False,,-1
4,RANDOM,user_0_laptop_1,High-Risk,1.0,0.0,0.4595,1.0,0.9593,False,trust-compliant,False,,-1
5,RANDOM,user_0_phone,High-Risk,1.0,0.0,0.6242,1.0,0.9652,True,Inactivity timer expired,True,5,-1
5,RANDOM,user_0_laptop_1,High-Risk,1.0,0.0,0.4217,1.0,0.9578,True,Inactivity timer expired,True,5,-1
10,RANDOM,rogue_laptop,High-Risk,0.7856,0.2144,0.84,0.5072,0.6882,False,trust-compliant,False,,-1
11,RANDOM,rogue_laptop,Suspicious,1.0,0.0,0.4628,1.0,0.9594,True,Behavioral anomaly detected (Risk: 0.96 >= 0.65),True,11,1
1,RANDOM,user_0_phone,Idle,0.1329,0.8671,0.98,0.0186,0.0872,False,trust-compliant,False,,-1
1,RANDOM,user_0_laptop_1,Normal,0.0123,0.9877,1.0,0.0164,0.0139,False,trust-compliant,False,,-1
2,RANDOM,user_0_phone,High-Risk,1.0,0.0,0.8387,1.0,0.9718,False,trust-compliant,False,,-1
2,RANDOM,user_0_laptop_1,High-Risk,1.0,0.0,0.7546,1.0,0.9694,False,trust-compliant,False,,-1
3,RANDOM,user_0_phone,High-Risk,1.0,0.0,0.7403,1.0,0.9689,False,trust-compliant,False,,-1
3,RANDOM,user_0_laptop_1,High-Risk,1.0,0.0,0.6034,1.0,0.9645,False,trust-compliant,False,,-1
4,RANDOM,user_0_phone,High-Risk,1.0,0.0,0.6718,1.0,0.9668,False,trust-compliant,False,,-1
4,RANDOM,user_0_laptop_1,High-Risk,1.0,0.0,0.5103,1.0,0.9612,False,trust-compliant,False,,-1
5,RANDOM,user_0_phone,High-Risk,1.0,0.0,0.6416,1.0,0.9658,True,Inactivity timer expired,True,5,-1
5,RANDOM,user_0_laptop_1,High-Risk,1.0,0.0,0.4529,1.0,0.959,True,Inactivity timer expired,True,5,-1
10,RANDOM,rogue_laptop,Idle,0.5409,0.4591,0.98,0.6403,0.5757,False,trust-compliant,False,,-1
11,RANDOM,rogue_laptop,Suspicious,1.0,0.0,0.6884,1.0,0.9673,True,Behavioral anomaly detected (Risk: 0.97 >= 0.65),True,11,1
1,RANDOM,user_0_phone,Idle,0.0876,0.9124,0.98,0.0634,0.0779,False,trust-compliant,False,,-1
1,RANDOM,user_0_laptop_1,Normal,0.0745,0.9255,1.0,0.037,0.0595,False,trust-compliant,False,,-1
2,RANDOM,user_0_phone,High-Risk,1.0,0.0,0.8387,1.0,0.9718,False,trust-compliant,False,,-1
2,RANDOM,user_0_laptop_1,High-Risk,1.0,0.0,0.7546,1.0,0.9694,False,trust-compliant,False,,-1
3,RANDOM,user_0_phone,High-Risk,1.0,0.0,0.7577,1.0,0.9695,False,trust-compliant,False,,-1
3,RANDOM,user_0_laptop_1,High-Risk,1.0,0.0,0.6034,1.0,0.9645,False,trust-compliant,False,,-1
4,RANDOM,user_0_phone,High-Risk,1.0,0.0,0.684,1.0,0.9672,False,trust-compliant,False,,-1
4,RANDOM,user_0_laptop_1,High-Risk,1.0,0.0,0.5103,1.0,0.9612,False,trust-compliant,False,,-1
5,RANDOM,user_0_phone,High-Risk,1.0,0.0,0.6327,1.0,0.9655,True,Inactivity timer expired,True,5,-1
5,RANDOM,user_0_laptop_1,High-Risk,1.0,0.0,0.4529,1.0,0.959,True,Inactivity timer expired,True,5,-1
10,RANDOM,rogue_laptop,High-Risk,0.7639,0.2361,0.84,0.6694,0.7308,False,trust-compliant,False,,-1
11,RANDOM,rogue_laptop,Suspicious,1.0,0.0,0.6021,1.0,0.9645,True,Behavioral anomaly detected (Risk: 0.96 >= 0.65),True,11,1
1,legacy_mimicry,user_0_phone,Idle,0.0944,0.9056,0.98,0.0158,0.0629,False,trust-compliant,False,,-1
1,legacy_mimicry,user_0_laptop_1,Idle,0.1443,0.8557,0.98,0.0281,0.0978,False,trust-compliant,False,,-1
2,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.8387,1.0,0.9718,False,trust-compliant,False,,-1
2,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.7423,1.0,0.969,False,trust-compliant,False,,-1
3,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.7403,1.0,0.9689,False,trust-compliant,False,,-1
3,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.5959,1.0,0.9643,False,trust-compliant,False,,-1
4,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.6718,1.0,0.9668,False,trust-compliant,False,,-1
4,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.5057,1.0,0.961,False,trust-compliant,False,,-1
5,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.6242,1.0,0.9652,True,Inactivity timer expired,True,5,-1
5,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.4501,1.0,0.9589,True,Inactivity timer expired,True,5,-1
10,legacy_mimicry,rogue_laptop,Normal,0.0,1.0,1.0,0.0,0.0,False,trust-compliant,False,,-1
11,legacy_mimicry,rogue_laptop,High-Risk,1.0,0.0,0.65,1.0,0.9661,True,Behavioral anomaly detected (Risk: 0.97 >= 0.65),True,11,1
1,legacy_mimicry,user_0_phone,Idle,0.1342,0.8658,0.98,0.0596,0.1043,False,trust-compliant,False,,-1
1,legacy_mimicry,user_0_laptop_1,Idle,0.1263,0.8737,0.98,0.0167,0.0825,False,trust-compliant,False,,-1
2,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.8387,1.0,0.9718,False,trust-compliant,False,,-1
2,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.7423,1.0,0.969,False,trust-compliant,False,,-1
3,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.7577,1.0,0.9695,False,trust-compliant,False,,-1
3,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.5959,1.0,0.9643,False,trust-compliant,False,,-1
4,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.684,1.0,0.9672,False,trust-compliant,False,,-1
4,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.5057,1.0,0.961,False,trust-compliant,False,,-1
5,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.6327,1.0,0.9655,True,Inactivity timer expired,True,5,-1
5,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.4655,1.0,0.9595,True,Inactivity timer expired,True,5,-1
10,legacy_mimicry,rogue_laptop,Normal,0.0,1.0,1.0,0.0,0.0,False,trust-compliant,False,,-1
11,legacy_mimicry,rogue_laptop,High-Risk,1.0,0.0,0.65,1.0,0.9661,True,Behavioral anomaly detected (Risk: 0.97 >= 0.65),True,11,1
1,legacy_mimicry,user_0_phone,Idle,0.0687,0.9313,0.98,0.0395,0.057,False,trust-compliant,False,,-1
1,legacy_mimicry,user_0_laptop_1,Idle,0.0768,0.9232,0.98,0.0412,0.0626,False,trust-compliant,False,,-1
2,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.8387,1.0,0.9718,False,trust-compliant,False,,-1
2,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.7423,1.0,0.969,False,trust-compliant,False,,-1
3,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.7403,1.0,0.9689,False,trust-compliant,False,,-1
3,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.5497,1.0,0.9627,False,trust-compliant,False,,-1
4,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.6718,1.0,0.9668,False,trust-compliant,False,,-1
4,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.4772,1.0,0.96,False,trust-compliant,False,,-1
5,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.6242,1.0,0.9652,True,Inactivity timer expired,True,5,-1
5,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.3325,1.0,0.954,True,Inactivity timer expired,True,5,-1
10,legacy_mimicry,rogue_laptop,Normal,0.0,1.0,1.0,0.0,0.0,False,trust-compliant,False,,-1
11,legacy_mimicry,rogue_laptop,High-Risk,1.0,0.0,0.65,1.0,0.9661,True,Behavioral anomaly detected (Risk: 0.97 >= 0.65),True,11,1
1,legacy_mimicry,user_0_phone,Idle,0.098,0.902,0.98,0.0726,0.0878,False,trust-compliant,False,,-1
1,legacy_mimicry,user_0_laptop_1,Idle,0.1244,0.8756,0.98,0.0478,0.0938,False,trust-compliant,False,,-1
2,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.8387,1.0,0.9718,False,trust-compliant,False,,-1
2,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.7423,1.0,0.969,False,trust-compliant,False,,-1
3,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.7403,1.0,0.9689,False,trust-compliant,False,,-1
3,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.5959,1.0,0.9643,False,trust-compliant,False,,-1
4,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.6718,1.0,0.9668,False,trust-compliant,False,,-1
4,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.5057,1.0,0.961,False,trust-compliant,False,,-1
5,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.6242,1.0,0.9652,True,Inactivity timer expired,True,5,-1
5,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.4501,1.0,0.9589,True,Inactivity timer expired,True,5,-1
10,legacy_mimicry,rogue_laptop,Normal,0.0,1.0,1.0,0.0,0.0,False,trust-compliant,False,,-1
11,legacy_mimicry,rogue_laptop,High-Risk,1.0,0.0,0.65,1.0,0.9661,True,Behavioral anomaly detected (Risk: 0.97 >= 0.65),True,11,1
1,legacy_mimicry,user_0_phone,Idle,0.134,0.866,0.98,0.0715,0.109,False,trust-compliant,False,,-1
1,legacy_mimicry,user_0_laptop_1,Idle,0.1259,0.8741,0.98,0.0377,0.0907,False,trust-compliant,False,,-1
2,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.8387,1.0,0.9718,False,trust-compliant,False,,-1
2,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.7423,1.0,0.969,False,trust-compliant,False,,-1
3,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.7403,1.0,0.9689,False,trust-compliant,False,,-1
3,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.5959,1.0,0.9643,False,trust-compliant,False,,-1
4,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.6718,1.0,0.9668,False,trust-compliant,False,,-1
4,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.5057,1.0,0.961,False,trust-compliant,False,,-1
5,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.6242,1.0,0.9652,True,Inactivity timer expired,True,5,-1
5,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.4501,1.0,0.9589,True,Inactivity timer expired,True,5,-1
10,legacy_mimicry,rogue_laptop,Normal,0.0,1.0,1.0,0.0,0.0,False,trust-compliant,False,,-1
11,legacy_mimicry,rogue_laptop,High-Risk,1.0,0.0,0.65,1.0,0.9661,True,Behavioral anomaly detected (Risk: 0.97 >= 0.65),True,11,1
1,legacy_mimicry,user_0_phone,Idle,0.0908,0.9092,0.98,0.0661,0.0809,False,trust-compliant,False,,-1
1,legacy_mimicry,user_0_laptop_1,Idle,0.0935,0.9065,0.98,0.0173,0.063,False,trust-compliant,False,,-1
2,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.8387,1.0,0.9718,False,trust-compliant,False,,-1
2,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.7577,1.0,0.9695,False,trust-compliant,False,,-1
3,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.7403,1.0,0.9689,False,trust-compliant,False,,-1
3,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.6053,1.0,0.9646,False,trust-compliant,False,,-1
4,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.6892,1.0,0.9674,False,trust-compliant,False,,-1
4,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.5115,1.0,0.9613,False,trust-compliant,False,,-1
5,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.6363,1.0,0.9657,True,Inactivity timer expired,True,5,-1
5,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.4537,1.0,0.9591,True,Inactivity timer expired,True,5,-1
10,legacy_mimicry,rogue_laptop,Normal,0.0,1.0,1.0,0.0,0.0,False,trust-compliant,False,,-1
11,legacy_mimicry,rogue_laptop,High-Risk,1.0,0.0,0.65,1.0,0.9661,True,Behavioral anomaly detected (Risk: 0.97 >= 0.65),True,11,1
1,legacy_mimicry,user_0_phone,Idle,0.1127,0.8873,0.98,0.0302,0.0797,False,trust-compliant,False,,-1
1,legacy_mimicry,user_0_laptop_1,Idle,0.135,0.865,0.98,0.0265,0.0916,False,trust-compliant,False,,-1
2,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.8387,1.0,0.9718,False,trust-compliant,False,,-1
2,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.7423,1.0,0.969,False,trust-compliant,False,,-1
3,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.7403,1.0,0.9689,False,trust-compliant,False,,-1
3,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.5497,1.0,0.9627,False,trust-compliant,False,,-1
4,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.6892,1.0,0.9674,False,trust-compliant,False,,-1
4,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.4772,1.0,0.96,False,trust-compliant,False,,-1
5,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.6363,1.0,0.9657,True,Inactivity timer expired,True,5,-1
5,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.4326,1.0,0.9582,True,Inactivity timer expired,True,5,-1
10,legacy_mimicry,rogue_laptop,Normal,0.0,1.0,1.0,0.0,0.0,False,trust-compliant,False,,-1
11,legacy_mimicry,rogue_laptop,High-Risk,1.0,0.0,0.65,1.0,0.9661,True,Behavioral anomaly detected (Risk: 0.97 >= 0.65),True,11,1
1,legacy_mimicry,user_0_phone,Idle,0.0851,0.9149,0.98,0.0668,0.0778,False,trust-compliant,False,,-1
1,legacy_mimicry,user_0_laptop_1,Idle,0.107,0.893,0.98,0.0128,0.0693,False,trust-compliant,False,,-1
2,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.8387,1.0,0.9718,False,trust-compliant,False,,-1
2,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.7423,1.0,0.969,False,trust-compliant,False,,-1
3,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.7403,1.0,0.9689,False,trust-compliant,False,,-1
3,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.6113,1.0,0.9648,False,trust-compliant,False,,-1
4,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.6718,1.0,0.9668,False,trust-compliant,False,,-1
4,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.5152,1.0,0.9614,False,trust-compliant,False,,-1
5,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.6242,1.0,0.9652,True,Inactivity timer expired,True,5,-1
5,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.456,1.0,0.9591,True,Inactivity timer expired,True,5,-1
10,legacy_mimicry,rogue_laptop,Normal,0.0,1.0,1.0,0.0,0.0,False,trust-compliant,False,,-1
11,legacy_mimicry,rogue_laptop,High-Risk,1.0,0.0,0.65,1.0,0.9661,True,Behavioral anomaly detected (Risk: 0.97 >= 0.65),True,11,1
1,legacy_mimicry,user_0_phone,Normal,0.0243,0.9757,1.0,0.047,0.0334,False,trust-compliant,False,,-1
1,legacy_mimicry,user_0_laptop_1,Idle,0.1308,0.8692,0.98,0.0665,0.1051,False,trust-compliant,False,,-1
2,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.8526,1.0,0.9721,False,trust-compliant,False,,-1
2,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.7423,1.0,0.969,False,trust-compliant,False,,-1
3,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.75,1.0,0.9692,False,trust-compliant,False,,-1
3,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.5959,1.0,0.9643,False,trust-compliant,False,,-1
4,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.6786,1.0,0.967,False,trust-compliant,False,,-1
4,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.5057,1.0,0.961,False,trust-compliant,False,,-1
5,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.6289,1.0,0.9654,True,Inactivity timer expired,True,5,-1
5,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.4501,1.0,0.9589,True,Inactivity timer expired,True,5,-1
10,legacy_mimicry,rogue_laptop,Normal,0.0,1.0,1.0,0.0,0.0,False,trust-compliant,False,,-1
11,legacy_mimicry,rogue_laptop,High-Risk,1.0,0.0,0.65,1.0,0.9661,True,Behavioral anomaly detected (Risk: 0.97 >= 0.65),True,11,1
1,legacy_mimicry,user_0_phone,Idle,0.0886,0.9114,0.98,0.0361,0.0676,False,trust-compliant,False,,-1
1,legacy_mimicry,user_0_laptop_1,Idle,0.0814,0.9186,0.98,0.0226,0.0579,False,trust-compliant,False,,-1
2,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.8387,1.0,0.9718,False,trust-compliant,False,,-1
2,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.7423,1.0,0.969,False,trust-compliant,False,,-1
3,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.7403,1.0,0.9689,False,trust-compliant,False,,-1
3,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.5959,1.0,0.9643,False,trust-compliant,False,,-1
4,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.6718,1.0,0.9668,False,trust-compliant,False,,-1
4,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.5057,1.0,0.961,False,trust-compliant,False,,-1
5,legacy_mimicry,user_0_phone,High-Risk,1.0,0.0,0.6242,1.0,0.9652,True,Inactivity timer expired,True,5,-1
5,legacy_mimicry,user_0_laptop_1,High-Risk,1.0,0.0,0.4655,1.0,0.9595,True,Inactivity timer expired,True,5,-1
10,legacy_mimicry,rogue_laptop,Normal,0.0,1.0,1.0,0.0,0.0,False,trust-compliant,False,,-1
11,legacy_mimicry,rogue_laptop,High-Risk,1.0,0.0,0.65,1.0,0.9661,True,Behavioral anomaly detected (Risk: 0.97 >= 0.65),True,11,1
