Epoch,DeviceID,AnomalyScore,BehavioralTrust,TrustScore,GraphRisk,FinalRisk,Triggered,TriggerReason,Quarantined,DetectionEpoch,Configuration
1,user_0_phone,0.1244,0.8756,0.98,0.0,0.0835,False,Device is trust-compliant.,False,,hmm_only
1,user_0_laptop_1,0.1384,0.8616,0.98,0.0,0.1115,False,Device is trust-compliant.,False,,hmm_only
1,silent_forgotten_tablet,0.0396,0.9604,0.995,0.0,0.0307,False,Device is trust-compliant.,False,,hmm_only
2,user_0_phone,1.0,0.0,0.8387,0.0,0.8233,True,Behavioral anomaly detected (Risk: 0.82 >= 0.65),True,2,hmm_only
2,user_0_laptop_1,1.0,0.0,0.7577,0.0,0.8112,True,Behavioral anomaly detected (Risk: 0.81 >= 0.65),True,2,hmm_only
2,silent_forgotten_tablet,0.0788,0.9212,0.9902,0.0,0.0519,False,Device is trust-compliant.,False,,hmm_only
3,silent_forgotten_tablet,0.0346,0.9654,0.9857,0.0,0.0383,False,Device is trust-compliant.,False,,hmm_only
4,silent_forgotten_tablet,0.0328,0.9672,0.9815,0.0,0.0369,False,Device is trust-compliant.,False,,hmm_only
5,silent_forgotten_tablet,0.0199,0.9801,0.9774,0.0,0.023,True,Inactivity timer expired (Epoch Gap: 5 >= 5),True,5,hmm_only
10,rogue_client_0,0.1172,0.8828,1.0,0.0,0.0948,False,Device is trust-compliant.,False,,hmm_only
11,rogue_client_0,0.0,1.0,1.0,0.0,0.5498,False,Device is trust-compliant.,False,,hmm_only
12,rogue_client_0,0.0,1.0,1.0,0.0,0.5498,False,Device is trust-compliant.,False,,hmm_only
13,rogue_client_0,0.0,1.0,1.0,0.0,0.5498,False,Device is trust-compliant.,False,,hmm_only
14,rogue_client_0,0.0,1.0,1.0,0.0,0.5498,False,Device is trust-compliant.,False,,hmm_only
15,rogue_client_0,0.0,1.0,0.9846,0.0,0.546,False,Device is trust-compliant.,False,,hmm_only
16,rogue_client_0,0.0,1.0,0.9905,0.0,0.5475,False,Device is trust-compliant.,False,,hmm_only
17,rogue_client_0,0.0,1.0,0.9248,0.0,0.5312,False,Device is trust-compliant.,False,,hmm_only
18,rogue_client_0,0.0,1.0,0.9537,0.0,0.5383,False,Device is trust-compliant.,False,,hmm_only
19,rogue_client_0,0.0,1.0,0.9715,0.0,0.5428,False,Device is trust-compliant.,False,,hmm_only
20,rogue_client_0,0.0,1.0,0.9824,0.0,0.5455,False,Device is trust-compliant.,False,,hmm_only
21,rogue_client_0,0.0,1.0,0.9892,0.0,0.5472,False,Device is trust-compliant.,False,,hmm_only
22,rogue_client_0,0.0,1.0,0.9779,0.0,0.5444,False,Device is trust-compliant.,False,,hmm_only
23,rogue_client_0,0.0,1.0,0.9864,0.0,0.5465,False,Device is trust-compliant.,False,,hmm_only
24,rogue_client_0,0.0,1.0,0.9916,0.0,0.5478,False,Device is trust-compliant.,False,,hmm_only
25,rogue_client_0,0.0,1.0,0.9794,0.0,0.5447,False,Device is trust-compliant.,False,,hmm_only
26,rogue_client_0,0.0,1.0,0.918,0.0,0.5295,False,Device is trust-compliant.,False,,hmm_only
27,rogue_client_0,0.0,1.0,0.9444,0.0,0.536,False,Device is trust-compliant.,False,,hmm_only
28,rogue_client_0,0.0,1.0,0.9504,0.0,0.5375,False,Device is trust-compliant.,False,,hmm_only
29,rogue_client_0,0.0,1.0,0.9694,0.0,0.5422,False,Device is trust-compliant.,False,,hmm_only
30,rogue_client_0,0.0,1.0,0.9812,0.0,0.5452,False,Device is trust-compliant.,False,,hmm_only
31,rogue_client_0,0.0,1.0,0.973,0.0,0.5431,False,Device is trust-compliant.,False,,hmm_only
32,rogue_client_0,0.0,1.0,0.973,0.0,0.5431,False,Device is trust-compliant.,False,,hmm_only
33,rogue_client_0,0.0,1.0,0.9834,0.0,0.5457,False,Device is trust-compliant.,False,,hmm_only
34,rogue_client_0,0.0,1.0,0.9744,0.0,0.5435,False,Device is trust-compliant.,False,,hmm_only
35,rogue_client_0,0.0,1.0,0.9842,0.0,0.5459,False,Device is trust-compliant.,False,,hmm_only
36,rogue_client_0,0.0,1.0,0.9903,0.0,0.5474,False,Device is trust-compliant.,False,,hmm_only
37,rogue_client_0,0.0,1.0,0.994,0.0,0.5483,False,Device is trust-compliant.,False,,hmm_only
38,rogue_client_0,0.0,1.0,0.9969,0.0,0.5491,False,Device is trust-compliant.,False,,hmm_only
39,rogue_client_0,0.0,1.0,0.9827,0.0,0.5455,False,Device is trust-compliant.,False,,hmm_only
40,rogue_client_0,0.0,1.0,0.9893,0.0,0.5472,False,Device is trust-compliant.,False,,hmm_only
1,user_0_phone,0.076,0.924,1.0,0.0,0.0756,False,Device is trust-compliant.,False,,hmm_only
1,user_0_laptop_1,0.1229,0.8771,0.98,0.0,0.0937,False,Device is trust-compliant.,False,,hmm_only
1,silent_forgotten_tablet,0.0101,0.9899,0.995,0.0,0.0102,False,Device is trust-compliant.,False,,hmm_only
2,user_0_phone,1.0,0.0,0.8526,0.0,0.8253,True,Behavioral anomaly detected (Risk: 0.83 >= 0.65),True,2,hmm_only
2,user_0_laptop_1,1.0,0.0,0.7423,0.0,0.8088,True,Behavioral anomaly detected (Risk: 0.81 >= 0.65),True,2,hmm_only
2,silent_forgotten_tablet,0.0497,0.9503,0.9902,0.0,0.0461,False,Device is trust-compliant.,False,,hmm_only
3,silent_forgotten_tablet,0.0638,0.9362,0.9857,0.0,0.047,False,Device is trust-compliant.,False,,hmm_only
4,silent_forgotten_tablet,0.0422,0.9578,0.9815,0.0,0.034,False,Device is trust-compliant.,False,,hmm_only
5,silent_forgotten_tablet,0.0584,0.9416,0.9774,0.0,0.0403,True,Inactivity timer expired (Epoch Gap: 5 >= 5),True,5,hmm_only
10,rogue_client_0,0.0678,0.9322,1.0,0.0,0.0593,False,Device is trust-compliant.,False,,hmm_only
11,rogue_client_0,0.0,1.0,1.0,0.0,0.5498,False,Device is trust-compliant.,False,,hmm_only
12,rogue_client_0,0.0,1.0,1.0,0.0,0.5498,False,Device is trust-compliant.,False,,hmm_only
13,rogue_client_0,0.0,1.0,0.9846,0.0,0.546,False,Device is trust-compliant.,False,,hmm_only
14,rogue_client_0,0.0,1.0,0.9751,0.0,0.5437,False,Device is trust-compliant.,False,,hmm_only
15,rogue_client_0,0.0,1.0,0.9847,0.0,0.546,False,Device is trust-compliant.,False,,hmm_only
16,rogue_client_0,0.0,1.0,0.9906,0.0,0.5475,False,Device is trust-compliant.,False,,hmm_only
17,rogue_client_0,0.0,1.0,0.9942,0.0,0.5484,False,Device is trust-compliant.,False,,hmm_only
18,rogue_client_0,0.0,1.0,0.9964,0.0,0.5489,False,Device is trust-compliant.,False,,hmm_only
19,rogue_client_0,0.0,1.0,0.9978,0.0,0.5493,False,Device is trust-compliant.,False,,hmm_only
20,rogue_client_0,0.0,1.0,0.9293,0.0,0.5323,False,Device is trust-compliant.,False,,hmm_only
21,rogue_client_0,0.0,1.0,0.9564,0.0,0.539,False,Device is trust-compliant.,False,,hmm_only
22,rogue_client_0,0.0,1.0,0.9731,0.0,0.5432,False,Device is trust-compliant.,False,,hmm_only
23,rogue_client_0,0.0,1.0,0.9141,0.0,0.5285,False,Device is trust-compliant.,False,,hmm_only
24,rogue_client_0,0.0,1.0,0.9471,0.0,0.5367,False,Device is trust-compliant.,False,,hmm_only
25,rogue_client_0,0.0,1.0,0.9674,0.0,0.5418,False,Device is trust-compliant.,False,,hmm_only
26,rogue_client_0,0.0,1.0,0.9799,0.0,0.5449,False,Device is trust-compliant.,False,,hmm_only
27,rogue_client_0,0.0,1.0,0.9722,0.0,0.5429,False,Device is trust-compliant.,False,,hmm_only
28,rogue_client_0,0.0,1.0,0.9675,0.0,0.5418,False,Device is trust-compliant.,False,,hmm_only
29,rogue_client_0,0.0,1.0,0.9646,0.0,0.5411,False,Device is trust-compliant.,False,,hmm_only
30,rogue_client_0,0.0,1.0,0.9782,0.0,0.5444,False,Device is trust-compliant.,False,,hmm_only
31,rogue_client_0,0.0,1.0,0.9866,0.0,0.5465,False,Device is trust-compliant.,False,,hmm_only
32,rogue_client_0,0.0,1.0,0.9917,0.0,0.5478,False,Device is trust-compliant.,False,,hmm_only
33,rogue_client_0,0.0,1.0,0.9949,0.0,0.5486,False,Device is trust-compliant.,False,,hmm_only
34,rogue_client_0,0.9503,0.0497,0.7629,0.0,0.8003,True,Behavioral anomaly detected (Risk: 0.80 >= 0.65),True,34,hmm_only
1,user_0_phone,0.1058,0.8942,0.98,0.0,0.0923,False,Device is trust-compliant.,False,,hmm_only
1,user_0_laptop_1,0.0733,0.9267,1.0,0.0,0.0718,False,Device is trust-compliant.,False,,hmm_only
1,silent_forgotten_tablet,0.0622,0.9378,0.995,0.0,0.047,False,Device is trust-compliant.,False,,hmm_only
2,user_0_phone,1.0,0.0,0.8387,0.0,0.8233,True,Behavioral anomaly detected (Risk: 0.82 >= 0.65),True,2,hmm_only
2,user_0_laptop_1,1.0,0.0,0.7084,0.0,0.8035,True,Behavioral anomaly detected (Risk: 0.80 >= 0.65),True,2,hmm_only
2,silent_forgotten_tablet,0.015,0.985,0.9902,0.0,0.0158,False,Device is trust-compliant.,False,,hmm_only
3,silent_forgotten_tablet,0.0458,0.9542,0.9857,0.0,0.033,False,Device is trust-compliant.,False,,hmm_only
4,silent_forgotten_tablet,0.0638,0.9362,0.9815,0.0,0.0581,False,Device is trust-compliant.,False,,hmm_only
5,silent_forgotten_tablet,0.033,0.967,0.9774,0.0,0.0317,True,Inactivity timer expired (Epoch Gap: 5 >= 5),True,5,hmm_only
10,rogue_client_0,0.0688,0.9312,1.0,0.0,0.0762,False,Device is trust-compliant.,False,,hmm_only
11,rogue_client_0,0.0,1.0,1.0,0.0,0.5498,False,Device is trust-compliant.,False,,hmm_only
12,rogue_client_0,0.0,1.0,1.0,0.0,0.5498,False,Device is trust-compliant.,False,,hmm_only
13,rogue_client_0,0.0,1.0,0.9846,0.0,0.546,False,Device is trust-compliant.,False,,hmm_only
14,rogue_client_0,0.0,1.0,0.992,0.0,0.5479,False,Device is trust-compliant.,False,,hmm_only
15,rogue_client_0,0.0,1.0,0.9797,0.0,0.5448,False,Device is trust-compliant.,False,,hmm_only
16,rogue_client_0,0.0,1.0,0.9875,0.0,0.5467,False,Device is trust-compliant.,False,,hmm_only
17,rogue_client_0,0.0,1.0,0.9923,0.0,0.5479,False,Device is trust-compliant.,False,,hmm_only
18,rogue_client_0,0.0,1.0,0.9953,0.0,0.5487,False,Device is trust-compliant.,False,,hmm_only
19,rogue_client_0,0.0,1.0,0.9971,0.0,0.5491,False,Device is trust-compliant.,False,,hmm_only
20,rogue_client_0,0.0,1.0,0.9985,0.0,0.5495,False,Device is trust-compliant.,False,,hmm_only
21,rogue_client_0,0.0,1.0,0.9991,0.0,0.5496,False,Device is trust-compliant.,False,,hmm_only
22,rogue_client_0,0.0,1.0,0.9994,0.0,0.5497,False,Device is trust-compliant.,False,,hmm_only
23,rogue_client_0,0.0,1.0,0.9997,0.0,0.5498,False,Device is trust-compliant.,False,,hmm_only
24,rogue_client_0,0.0,1.0,0.9868,0.0,0.5466,False,Device is trust-compliant.,False,,hmm_only
25,rogue_client_0,0.0,1.0,0.9765,0.0,0.544,False,Device is trust-compliant.,False,,hmm_only
26,rogue_client_0,0.0,1.0,0.9701,0.0,0.5424,False,Device is trust-compliant.,False,,hmm_only
27,rogue_client_0,0.0,1.0,0.9715,0.0,0.5428,False,Device is trust-compliant.,False,,hmm_only
28,rogue_client_0,0.0,1.0,0.9824,0.0,0.5455,False,Device is trust-compliant.,False,,hmm_only
29,rogue_client_0,0.0,1.0,0.9892,0.0,0.5472,False,Device is trust-compliant.,False,,hmm_only
30,rogue_client_0,0.0,1.0,0.9933,0.0,0.5482,False,Device is trust-compliant.,False,,hmm_only
31,rogue_client_0,0.0,1.0,0.9965,0.0,0.549,False,Device is trust-compliant.,False,,hmm_only
32,rogue_client_0,0.0,1.0,0.9978,0.0,0.5493,False,Device is trust-compliant.,False,,hmm_only
33,rogue_client_0,0.0,1.0,0.9832,0.0,0.5457,False,Device is trust-compliant.,False,,hmm_only
34,rogue_client_0,0.0,1.0,0.9743,0.0,0.5435,False,Device is trust-compliant.,False,,hmm_only
35,rogue_client_0,0.0,1.0,0.9149,0.0,0.5287,False,Device is trust-compliant.,False,,hmm_only
36,rogue_client_0,0.0,1.0,0.9557,0.0,0.5388,False,Device is trust-compliant.,False,,hmm_only
37,rogue_client_0,0.0,1.0,0.9573,0.0,0.5392,False,Device is trust-compliant.,False,,hmm_only
38,rogue_client_0,0.0,1.0,0.9044,0.0,0.5261,False,Device is trust-compliant.,False,,hmm_only
39,rogue_client_0,0.0,1.0,0.9503,0.0,0.5375,False,Device is trust-compliant.,False,,hmm_only
40,rogue_client_0,0.0,1.0,0.9694,0.0,0.5422,False,Device is trust-compliant.,False,,hmm_only
1,user_0_phone,0.1086,0.8914,0.98,0.0,0.0747,False,Device is trust-compliant.,False,,hmm_only
1,user_0_laptop_1,0.1371,0.8629,0.98,0.0,0.1035,False,Device is trust-compliant.,False,,hmm_only
1,silent_forgotten_tablet,0.047,0.953,0.995,0.0,0.0381,False,Device is trust-compliant.,False,,hmm_only
2,user_0_phone,1.0,0.0,0.8387,0.0,0.8233,True,Behavioral anomaly detected (Risk: 0.82 >= 0.65),True,2,hmm_only
2,user_0_laptop_1,1.0,0.0,0.7423,0.0,0.8088,True,Behavioral anomaly detected (Risk: 0.81 >= 0.65),True,2,hmm_only
2,silent_forgotten_tablet,0.0706,0.9294,0.9902,0.0,0.0476,False,Device is trust-compliant.,False,,hmm_only
3,silent_forgotten_tablet,0.0393,0.9607,0.9857,0.0,0.0368,False,Device is trust-compliant.,False,,hmm_only
4,silent_forgotten_tablet,0.0401,0.9599,0.9815,0.0,0.0437,False,Device is trust-compliant.,False,,hmm_only
5,silent_forgotten_tablet,0.0607,0.9393,0.9774,0.0,0.0525,True,Inactivity timer expired (Epoch Gap: 5 >= 5),True,5,hmm_only
10,rogue_client_0,0.102,0.898,1.0,0.0,0.0819,False,Device is trust-compliant.,False,,hmm_only
11,rogue_client_0,0.0,1.0,1.0,0.0,0.5498,False,Device is trust-compliant.,False,,hmm_only
12,rogue_client_0,0.0,1.0,1.0,0.0,0.5498,False,Device is trust-compliant.,False,,hmm_only
13,rogue_client_0,0.0,1.0,1.0,0.0,0.5498,False,Device is trust-compliant.,False,,hmm_only
14,rogue_client_0,0.0,1.0,1.0,0.0,0.5498,False,Device is trust-compliant.,False,,hmm_only
15,rogue_client_0,0.0,1.0,0.9846,0.0,0.546,False,Device is trust-compliant.,False,,hmm_only
16,rogue_client_0,0.0,1.0,0.9905,0.0,0.5475,False,Device is trust-compliant.,False,,hmm_only
17,rogue_client_0,0.0,1.0,0.9941,0.0,0.5484,False,Device is trust-compliant.,False,,hmm_only
18,rogue_client_0,0.0,1.0,0.9839,0.0,0.5458,False,Device is trust-compliant.,False,,hmm_only
19,rogue_client_0,0.0,1.0,0.9747,0.0,0.5436,False,Device is trust-compliant.,False,,hmm_only
20,rogue_client_0,0.0,1.0,0.9738,0.0,0.5433,False,Device is trust-compliant.,False,,hmm_only
21,rogue_client_0,0.0,1.0,0.9864,0.0,0.5465,False,Device is trust-compliant.,False,,hmm_only
22,rogue_client_0,0.0,1.0,0.9916,0.0,0.5478,False,Device is trust-compliant.,False,,hmm_only
23,rogue_client_0,0.0,1.0,0.9956,0.0,0.5487,False,Device is trust-compliant.,False,,hmm_only
24,rogue_client_0,0.0001,0.9999,0.9973,0.0,0.5492,False,Device is trust-compliant.,False,,hmm_only
25,rogue_client_0,0.0,1.0,0.9983,0.0,0.5494,False,Device is trust-compliant.,False,,hmm_only
26,rogue_client_0,0.0,1.0,0.999,0.0,0.5496,False,Device is trust-compliant.,False,,hmm_only
27,rogue_client_0,0.0,1.0,0.9994,0.0,0.5497,False,Device is trust-compliant.,False,,hmm_only
28,rogue_client_0,0.0,1.0,0.9996,0.0,0.5497,False,Device is trust-compliant.,False,,hmm_only
29,rogue_client_0,0.0,1.0,0.9998,0.0,0.5498,False,Device is trust-compliant.,False,,hmm_only
30,rogue_client_0,0.0,1.0,0.9845,0.0,0.546,False,Device is trust-compliant.,False,,hmm_only
31,rogue_client_0,0.0,1.0,0.9905,0.0,0.5475,False,Device is trust-compliant.,False,,hmm_only
32,rogue_client_0,0.0,1.0,0.9951,0.0,0.5486,False,Device is trust-compliant.,False,,hmm_only
33,rogue_client_0,0.0,1.0,0.9975,0.0,0.5492,False,Device is trust-compliant.,False,,hmm_only
34,rogue_client_0,0.0,1.0,0.9831,0.0,0.5456,False,Device is trust-compliant.,False,,hmm_only
35,rogue_client_0,0.0,1.0,0.9896,0.0,0.5473,False,Device is trust-compliant.,False,,hmm_only
36,rogue_client_0,0.0,1.0,0.9936,0.0,0.5482,False,Device is trust-compliant.,False,,hmm_only
37,rogue_client_0,0.0,1.0,0.9268,0.0,0.5317,False,Device is trust-compliant.,False,,hmm_only
38,rogue_client_0,0.0,1.0,0.9395,0.0,0.5348,False,Device is trust-compliant.,False,,hmm_only
39,rogue_client_0,0.0,1.0,0.9685,0.0,0.542,False,Device is trust-compliant.,False,,hmm_only
40,rogue_client_0,0.0,1.0,0.9806,0.0,0.545,False,Device is trust-compliant.,False,,hmm_only
1,user_0_phone,0.1499,0.8501,0.98,0.0,0.1101,False,Device is trust-compliant.,False,,hmm_only
1,user_0_laptop_1,0.0934,0.9066,0.98,0.0,0.0857,False,Device is trust-compliant.,False,,hmm_only
1,silent_forgotten_tablet,0.0221,0.9779,0.995,0.0,0.0214,False,Device is trust-compliant.,False,,hmm_only
2,user_0_phone,1.0,0.0,0.8387,0.0,0.8233,True,Behavioral anomaly detected (Risk: 0.82 >= 0.65),True,2,hmm_only
2,user_0_laptop_1,1.0,0.0,0.7423,0.0,0.8088,True,Behavioral anomaly detected (Risk: 0.81 >= 0.65),True,2,hmm_only
2,silent_forgotten_tablet,0.0299,0.9701,0.9902,0.0,0.0321,False,Device is trust-compliant.,False,,hmm_only
3,silent_forgotten_tablet,0.0426,0.9574,0.9857,0.0,0.045,False,Device is trust-compliant.,False,,hmm_only
4,silent_forgotten_tablet,0.0355,0.9645,0.9815,0.0,0.0372,False,Device is trust-compliant.,False,,hmm_only
5,silent_forgotten_tablet,0.0301,0.9699,0.9774,0.0,0.0305,True,Inactivity timer expired (Epoch Gap: 5 >= 5),True,5,hmm_only
10,rogue_client_0,0.1503,0.8497,1.0,0.0,0.1469,False,Device is trust-compliant.,False,,hmm_only
11,rogue_client_0,0.0,1.0,1.0,0.0,0.5498,False,Device is trust-compliant.,False,,hmm_only
12,rogue_client_0,0.0,1.0,1.0,0.0,0.5498,False,Device is trust-compliant.,False,,hmm_only
13,rogue_client_0,0.0,1.0,1.0,0.0,0.5498,False,Device is trust-compliant.,False,,hmm_only
14,rogue_client_0,0.0,1.0,1.0,0.0,0.5498,False,Device is trust-compliant.,False,,hmm_only
15,rogue_client_0,0.0,1.0,1.0,0.0,0.5498,False,Device is trust-compliant.,False,,hmm_only
16,rogue_client_0,0.0,1.0,0.9846,0.0,0.546,False,Device is trust-compliant.,False,,hmm_only
17,rogue_client_0,0.0,1.0,0.9751,0.0,0.5437,False,Device is trust-compliant.,False,,hmm_only
18,rogue_client_0,0.0,1.0,0.9741,0.0,0.5434,False,Device is trust-compliant.,False,,hmm_only
19,rogue_client_0,0.0,1.0,0.9865,0.0,0.5465,False,Device is trust-compliant.,False,,hmm_only
20,rogue_client_0,0.0,1.0,0.9917,0.0,0.5478,False,Device is trust-compliant.,False,,hmm_only
21,rogue_client_0,0.0,1.0,0.9949,0.0,0.5486,False,Device is trust-compliant.,False,,hmm_only
22,rogue_client_0,0.0,1.0,0.9969,0.0,0.5491,False,Device is trust-compliant.,False,,hmm_only
23,rogue_client_0,0.0,1.0,0.9981,0.0,0.5494,False,Device is trust-compliant.,False,,hmm_only
24,rogue_client_0,0.0,1.0,0.9988,0.0,0.5495,False,Device is trust-compliant.,False,,hmm_only
25,rogue_client_0,0.0,1.0,0.9839,0.0,0.5458,False,Device is trust-compliant.,False,,hmm_only
26,rogue_client_0,0.0,1.0,0.9916,0.0,0.5478,False,Device is trust-compliant.,False,,hmm_only
27,rogue_client_0,0.0,1.0,0.9948,0.0,0.5485,False,Device is trust-compliant.,False,,hmm_only
28,rogue_client_0,0.0,1.0,0.9968,0.0,0.549,False,Device is trust-compliant.,False,,hmm_only
29,rogue_client_0,0.0,1.0,0.9826,0.0,0.5455,False,Device is trust-compliant.,False,,hmm_only
30,rogue_client_0,0.0,1.0,0.9893,0.0,0.5472,False,Device is trust-compliant.,False,,hmm_only
31,rogue_client_0,0.0,1.0,0.9934,0.0,0.5482,False,Device is trust-compliant.,False,,hmm_only
32,rogue_client_0,0.0,1.0,0.9959,0.0,0.5488,False,Device is trust-compliant.,False,,hmm_only
33,rogue_client_0,0.0,1.0,0.9975,0.0,0.5492,False,Device is trust-compliant.,False,,hmm_only
34,rogue_client_0,0.0,1.0,0.9985,0.0,0.5495,False,Device is trust-compliant.,False,,hmm_only
35,rogue_client_0,0.0,1.0,0.9991,0.0,0.5496,False,Device is trust-compliant.,False,,hmm_only
36,rogue_client_0,0.0,1.0,0.9994,0.0,0.5497,False,Device is trust-compliant.,False,,hmm_only
37,rogue_client_0,0.0,1.0,0.9996,0.0,0.5497,False,Device is trust-compliant.,False,,hmm_only
38,rogue_client_0,0.0,1.0,0.9998,0.0,0.5498,False,Device is trust-compliant.,False,,hmm_only
39,rogue_client_0,0.0,1.0,0.9999,0.0,0.5498,False,Device is trust-compliant.,False,,hmm_only
40,rogue_client_0,0.0,1.0,0.9845,0.0,0.546,False,Device is trust-compliant.,False,,hmm_only
1,user_0_phone,0.1189,0.8811,0.98,0.076,0.1017,False,Device is trust-compliant.,False,,temporal_only
1,user_0_laptop_1,0.0666,0.9334,0.98,0.0677,0.0671,False,Device is trust-compliant.,False,,temporal_only
1,silent_forgotten_tablet,0.0383,0.9617,0.995,0.0498,0.0429,False,Device is trust-compliant.,False,,temporal_only
2,user_0_phone,1.0,0.0,0.8387,0.0213,0.8294,True,Behavioral anomaly detected (Risk: 0.83 >= 0.65),True,2,temporal_only
2,user_0_laptop_1,1.0,0.0,0.7577,0.0272,0.8194,True,Behavioral anomaly detected (Risk: 0.82 >= 0.65),True,2,temporal_only
2,silent_forgotten_tablet,0.0132,0.9868,0.9902,0.0155,0.0141,False,Device is trust-compliant.,False,,temporal_only
3,silent_forgotten_tablet,0.0486,0.9514,0.9857,0.0324,0.0421,False,Device is trust-compliant.,False,,temporal_only
4,silent_forgotten_tablet,0.0277,0.9723,0.9815,0.0476,0.0357,False,Device is trust-compliant.,False,,temporal_only
5,silent_forgotten_tablet,0.0449,0.9551,0.9774,0.0236,0.0364,True,Inactivity timer expired (Epoch Gap: 5 >= 5),True,5,temporal_only
10,rogue_client_0,0.108,0.892,1.0,0.1482,0.1221,False,Device is trust-compliant.,False,,temporal_only
11,rogue_client_0,0.0,1.0,0.9307,0.1427,0.6025,False,Device is trust-compliant.,False,,temporal_only
12,rogue_client_0,0.0,1.0,0.9573,0.0408,0.5594,False,Device is trust-compliant.,False,,temporal_only
13,rogue_client_0,0.0,1.0,0.9737,0.1143,0.5992,False,Device is trust-compliant.,False,,temporal_only
14,rogue_client_0,0.0,1.0,0.9838,0.0869,0.5884,False,Device is trust-compliant.,False,,temporal_only
15,rogue_client_0,0.0,1.0,0.99,0.1361,0.6135,False,Device is trust-compliant.,False,,temporal_only
16,rogue_client_0,0.0,1.0,0.9938,0.0731,0.5842,False,Device is trust-compliant.,False,,temporal_only
17,rogue_client_0,0.0,1.0,0.9962,0.07,0.5832,False,Device is trust-compliant.,False,,temporal_only
18,rogue_client_0,0.9964,0.0036,0.6992,0.15,0.8447,True,Behavioral anomaly detected (Risk: 0.84 >= 0.65),True,18,temporal_only
1,user_0_phone,0.0777,0.9223,0.98,0.0273,0.0575,False,Device is trust-compliant.,False,,temporal_only
1,user_0_laptop_1,0.1164,0.8836,0.98,0.0713,0.0983,False,Device is trust-compliant.,False,,temporal_only
1,silent_forgotten_tablet,0.0556,0.9444,0.995,0.0244,0.0431,False,Device is trust-compliant.,False,,temporal_only
2,user_0_phone,1.0,0.0,0.8387,0.021,0.8293,True,Behavioral anomaly detected (Risk: 0.83 >= 0.65),True,2,temporal_only
2,user_0_laptop_1,1.0,0.0,0.7423,0.0559,0.8255,True,Behavioral anomaly detected (Risk: 0.83 >= 0.65),True,2,temporal_only
2,silent_forgotten_tablet,0.0759,0.9241,0.9902,0.0404,0.0617,False,Device is trust-compliant.,False,,temporal_only
3,silent_forgotten_tablet,0.0376,0.9624,0.9857,0.0122,0.0275,False,Device is trust-compliant.,False,,temporal_only
4,silent_forgotten_tablet,0.0436,0.9564,0.9815,0.0298,0.0381,False,Device is trust-compliant.,False,,temporal_only
5,silent_forgotten_tablet,0.0707,0.9293,0.9774,0.0417,0.0591,True,Inactivity timer expired (Epoch Gap: 5 >= 5),True,5,temporal_only
10,rogue_client_0,0.0566,0.9434,1.0,0.0742,0.0627,False,Device is trust-compliant.,False,,temporal_only
11,rogue_client_0,0.0,1.0,1.0,0.1038,0.6005,False,Device is trust-compliant.,False,,temporal_only
12,rogue_client_0,0.0,1.0,0.987,0.0766,0.5842,False,Device is trust-compliant.,False,,temporal_only
13,rogue_client_0,0.0,1.0,0.992,0.1212,0.6069,False,Device is trust-compliant.,False,,temporal_only
14,rogue_client_0,0.0,1.0,0.9797,0.0926,0.5902,False,Device is trust-compliant.,False,,temporal_only
15,rogue_client_0,0.0,1.0,0.9894,0.1293,0.6102,False,Device is trust-compliant.,False,,temporal_only
16,rogue_client_0,0.0,1.0,0.9242,0.0666,0.564,False,Device is trust-compliant.,False,,temporal_only
17,rogue_client_0,0.0,1.0,0.9533,0.0824,0.5789,False,Device is trust-compliant.,False,,temporal_only
18,rogue_client_0,0.0,1.0,0.9558,0.1184,0.5969,False,Device is trust-compliant.,False,,temporal_only
19,rogue_client_0,0.0,1.0,0.977,0.057,0.5723,False,Device is trust-compliant.,False,,temporal_only
20,rogue_client_0,0.0,1.0,0.9858,0.0642,0.5779,False,Device is trust-compliant.,False,,temporal_only
21,rogue_client_0,0.0,1.0,0.9913,0.1258,0.609,False,Device is trust-compliant.,False,,temporal_only
22,rogue_client_0,0.0,1.0,0.9946,0.099,0.5969,False,Device is trust-compliant.,False,,temporal_only
23,rogue_client_0,0.0,1.0,0.9967,0.1094,0.6024,False,Device is trust-compliant.,False,,temporal_only
24,rogue_client_0,0.0,1.0,0.9983,0.0671,0.5824,False,Device is trust-compliant.,False,,temporal_only
25,rogue_client_0,0.0,1.0,0.999,0.1324,0.6139,False,Device is trust-compliant.,False,,temporal_only
26,rogue_client_0,0.0,1.0,0.9865,0.0676,0.5797,False,Device is trust-compliant.,False,,temporal_only
27,rogue_client_0,0.0,1.0,0.9763,0.1109,0.5982,False,Device is trust-compliant.,False,,temporal_only
28,rogue_client_0,0.0,1.0,0.9854,0.1328,0.6109,False,Device is trust-compliant.,False,,temporal_only
29,rogue_client_0,0.0,1.0,0.9756,0.1012,0.5934,False,Device is trust-compliant.,False,,temporal_only
30,rogue_client_0,0.0,1.0,0.985,0.0496,0.5706,False,Device is trust-compliant.,False,,temporal_only
31,rogue_client_0,0.0,1.0,0.9754,0.0573,0.572,False,Device is trust-compliant.,False,,temporal_only
32,rogue_client_0,0.0,1.0,0.9848,0.1457,0.6169,False,Device is trust-compliant.,False,,temporal_only
33,rogue_client_0,0.0,1.0,0.9752,0.056,0.5713,False,Device is trust-compliant.,False,,temporal_only
34,rogue_client_0,0.0,1.0,0.9693,0.0827,0.5829,False,Device is trust-compliant.,False,,temporal_only
