Epoch,DeviceID,AnomalyScore,BehavioralTrust,TrustScore,GraphRisk,FinalRisk,Triggered,TriggerReason,Quarantined,DetectionEpoch,Configuration
17,user_0_laptop_1,0.0,1.0,0.9746,0.0187,0.0,False,Device is trust-compliant.,False,,hmm_only
17,rogue_client_0,0.0,1.0,0.992,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
18,user_0_phone,0.0,1.0,0.9873,0.0203,0.0,False,Device is trust-compliant.,False,,hmm_only
18,user_0_laptop_1,0.0,1.0,0.9844,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
18,rogue_client_0,0.0,1.0,0.9958,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
19,user_0_phone,0.0,1.0,0.9914,0.0203,0.0,False,Device is trust-compliant.,False,,hmm_only
19,user_0_laptop_1,0.0,1.0,0.9904,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
19,rogue_client_0,0.0,1.0,0.9978,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
20,user_0_phone,0.0,1.0,0.9942,0.0301,0.0,False,Device is trust-compliant.,False,,hmm_only
20,user_0_laptop_1,0.0,1.0,0.9941,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
20,rogue_client_0,0.0,1.0,0.9989,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
21,user_0_phone,0.0,1.0,0.9961,0.0339,0.0,False,Device is trust-compliant.,False,,hmm_only
21,user_0_laptop_1,0.0,1.0,0.9964,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
21,rogue_client_0,0.0,1.0,0.9864,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
22,user_0_phone,0.0,1.0,0.9973,0.0516,0.0,False,Device is trust-compliant.,False,,hmm_only
22,user_0_laptop_1,0.0,1.0,0.9824,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
22,rogue_client_0,0.0,1.0,0.9929,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
23,user_0_phone,0.0,1.0,0.9981,0.077,0.0,False,Device is trust-compliant.,False,,hmm_only
23,user_0_laptop_1,0.0,1.0,0.9894,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
23,rogue_client_0,0.0,1.0,0.9963,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
24,user_0_phone,0.0,1.0,0.9987,0.1052,0.0,False,Device is trust-compliant.,False,,hmm_only
24,user_0_laptop_1,0.0,1.0,0.9786,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
24,rogue_client_0,0.0,1.0,0.9981,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
25,user_0_phone,0.0,1.0,0.9817,0.1328,0.0,False,Device is trust-compliant.,False,,hmm_only
25,user_0_laptop_1,0.0,1.0,0.9722,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
25,rogue_client_0,0.0,1.0,0.999,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
26,user_0_phone,0.0,1.0,0.9699,0.1586,0.0,False,Device is trust-compliant.,False,,hmm_only
26,user_0_laptop_1,0.0,1.0,0.9833,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
26,rogue_client_0,0.0,1.0,0.9995,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
27,user_0_phone,0.0,1.0,0.9617,0.1795,0.0,False,Device is trust-compliant.,False,,hmm_only
27,user_0_laptop_1,0.0,1.0,0.975,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
27,rogue_client_0,0.0,1.0,0.9997,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
28,user_0_phone,0.0,1.0,0.9559,0.2045,0.0,False,Device is trust-compliant.,False,,hmm_only
28,user_0_laptop_1,0.0,1.0,0.97,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
28,rogue_client_0,0.0,1.0,0.9998,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
29,user_0_phone,0.0,1.0,0.9519,0.2177,0.0,False,Device is trust-compliant.,False,,hmm_only
29,user_0_laptop_1,0.0,1.0,0.967,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
29,rogue_client_0,0.0,1.0,0.9999,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
30,user_0_phone,0.0,1.0,0.9491,0.2246,0.0,False,Device is trust-compliant.,False,,hmm_only
30,user_0_laptop_1,0.0,1.0,0.9652,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
30,rogue_client_0,0.0,1.0,0.9999,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
31,user_0_phone,0.0,1.0,0.9472,0.2381,0.0,False,Device is trust-compliant.,False,,hmm_only
31,user_0_laptop_1,0.0,1.0,0.9641,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
31,rogue_client_0,0.0,1.0,0.9999,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
32,user_0_phone,0.0,1.0,0.9633,0.265,0.0,False,Device is trust-compliant.,False,,hmm_only
32,user_0_laptop_1,0.0,1.0,0.9635,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
32,rogue_client_0,0.0,1.0,0.9999,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
33,user_0_phone,0.0,1.0,0.975,0.2758,0.0,False,Device is trust-compliant.,False,,hmm_only
33,user_0_laptop_1,0.0,1.0,0.9781,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
33,rogue_client_0,0.0,1.0,0.9999,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
34,user_0_phone,0.0,1.0,0.983,0.2608,0.0,False,Device is trust-compliant.,False,,hmm_only
34,user_0_laptop_1,0.0,1.0,0.9869,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
34,rogue_client_0,0.0,1.0,0.9999,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
35,user_0_phone,0.0,1.0,0.9882,0.2554,0.0,False,Device is trust-compliant.,False,,hmm_only
35,user_0_laptop_1,0.0,1.0,0.9921,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
35,rogue_client_0,0.0,1.0,0.9999,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
36,user_0_phone,0.0,1.0,0.992,0.2517,0.0,False,Device is trust-compliant.,False,,hmm_only
36,user_0_laptop_1,0.0,1.0,0.9951,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
36,rogue_client_0,0.0,1.0,0.9999,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
37,user_0_phone,0.0,1.0,0.9944,0.2807,0.0,False,Device is trust-compliant.,False,,hmm_only
37,user_0_laptop_1,0.0,1.0,0.9971,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
37,rogue_client_0,0.0,1.0,0.9999,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
38,user_0_phone,0.0,1.0,0.9961,0.2681,0.0,False,Device is trust-compliant.,False,,hmm_only
38,user_0_laptop_1,0.0,1.0,0.9983,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
38,rogue_client_0,0.0,1.0,0.9414,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
39,user_0_phone,0.0,1.0,0.9973,0.2033,0.0,False,Device is trust-compliant.,False,,hmm_only
39,user_0_laptop_1,0.0,1.0,0.999,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
39,rogue_client_0,0.0,1.0,0.9565,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
40,user_0_phone,0.0,1.0,0.9812,0.2155,0.0,False,Device is trust-compliant.,False,,hmm_only
40,user_0_laptop_1,0.0,1.0,0.9844,0.018,0.0,False,Device is trust-compliant.,False,,hmm_only
40,rogue_client_0,0.0,1.0,0.9774,1.0,0.0,False,Device is trust-compliant.,False,,hmm_only
1,user_0_phone,0.1002,0.8998,0.98,0.022,0.0689,False,Device is trust-compliant.,False,,temporal_only
1,user_0_laptop_1,0.0809,0.9191,0.98,0.0764,0.0791,False,Device is trust-compliant.,False,,temporal_only
1,silent_forgotten_tablet,0.0591,0.9409,0.995,0.014,0.0411,False,Device is trust-compliant.,False,,temporal_only
2,user_0_phone,0.0,1.0,0.9687,0.018,0.5664,False,Device is trust-compliant.,False,,temporal_only
2,user_0_laptop_1,0.0,1.0,0.9723,0.018,0.5655,False,Device is trust-compliant.,False,,temporal_only
2,silent_forgotten_tablet,0.0686,0.9314,0.9902,0.0169,0.0479,False,Device is trust-compliant.,False,,temporal_only
3,user_0_phone,0.0,1.0,0.9608,0.018,0.5684,False,Device is trust-compliant.,False,,temporal_only
3,user_0_laptop_1,0.0,1.0,0.9829,0.018,0.5629,False,Device is trust-compliant.,False,,temporal_only
3,silent_forgotten_tablet,0.0693,0.9307,0.9857,0.0347,0.0555,False,Device is trust-compliant.,False,,temporal_only
4,user_0_phone,0.0,1.0,0.9553,0.018,0.5697,False,Device is trust-compliant.,False,,temporal_only
4,user_0_laptop_1,0.0,1.0,0.9741,0.018,0.5651,False,Device is trust-compliant.,False,,temporal_only
4,silent_forgotten_tablet,0.0277,0.9723,0.9815,0.0203,0.0247,False,Device is trust-compliant.,False,,temporal_only
5,user_0_phone,0.0,1.0,0.9515,0.018,0.5706,False,Device is trust-compliant.,False,,temporal_only
5,user_0_laptop_1,0.0,1.0,0.9686,0.018,0.5665,False,Device is trust-compliant.,False,,temporal_only
5,silent_forgotten_tablet,0.0208,0.9792,0.9774,0.0187,0.02,True,Inactivity timer expired (Epoch Gap: 5 >= 5),True,5,temporal_only
6,user_0_phone,0.0,1.0,0.9488,0.018,0.5713,False,Device is trust-compliant.,False,,temporal_only
6,user_0_laptop_1,0.0,1.0,0.9653,0.018,0.5673,False,Device is trust-compliant.,False,,temporal_only
7,user_0_phone,0.0,1.0,0.9644,0.018,0.5675,False,Device is trust-compliant.,False,,temporal_only
7,user_0_laptop_1,0.0,1.0,0.9786,0.018,0.564,False,Device is trust-compliant.,False,,temporal_only
8,user_0_phone,0.0,1.0,0.9752,0.018,0.5648,False,Device is trust-compliant.,False,,temporal_only
8,user_0_laptop_1,0.0,1.0,0.9868,0.018,0.562,False,Device is trust-compliant.,False,,temporal_only
9,user_0_phone,0.0,1.0,0.9131,0.018,0.58,False,Device is trust-compliant.,False,,temporal_only
9,user_0_laptop_1,0.0,1.0,0.9919,0.018,0.5607,False,Device is trust-compliant.,False,,temporal_only
10,user_0_phone,0.0,1.0,0.9395,0.018,0.5736,False,Device is trust-compliant.,False,,temporal_only
10,user_0_laptop_1,0.0,1.0,0.995,0.018,0.56,False,Device is trust-compliant.,False,,temporal_only
10,rogue_client_0,0.1616,0.8384,1.0,0.1317,0.1511,False,Device is trust-compliant.,False,,temporal_only
11,user_0_phone,0.0,1.0,0.9405,0.02,0.5743,False,Device is trust-compliant.,False,,temporal_only
11,user_0_laptop_1,0.0,1.0,0.9969,0.018,0.5595,False,Device is trust-compliant.,False,,temporal_only
11,rogue_client_0,0.0,1.0,0.9415,1.0,0.9054,True,Behavioral anomaly detected (Risk: 0.91 >= 0.65),True,11,temporal_only
12,user_0_phone,0.0,1.0,0.9586,0.018,0.5689,False,Device is trust-compliant.,False,,temporal_only
12,user_0_laptop_1,0.0,1.0,0.9981,0.0221,0.5612,False,Device is trust-compliant.,False,,temporal_only
13,user_0_phone,0.0,1.0,0.9038,0.018,0.5823,False,Device is trust-compliant.,False,,temporal_only
13,user_0_laptop_1,0.0,1.0,0.9834,0.0185,0.5631,False,Device is trust-compliant.,False,,temporal_only
14,user_0_phone,0.0,1.0,0.9346,0.018,0.5748,False,Device is trust-compliant.,False,,temporal_only
14,user_0_laptop_1,0.0,1.0,0.9898,0.0187,0.5616,False,Device is trust-compliant.,False,,temporal_only
15,user_0_phone,0.0,1.0,0.9555,0.018,0.5697,False,Device is trust-compliant.,False,,temporal_only
15,user_0_laptop_1,0.0,1.0,0.9783,0.0226,0.5663,False,Device is trust-compliant.,False,,temporal_only
16,user_0_phone,0.0,1.0,0.9697,0.018,0.5662,False,Device is trust-compliant.,False,,temporal_only
16,user_0_laptop_1,0.0,1.0,0.9712,0.022,0.5678,False,Device is trust-compliant.,False,,temporal_only
17,user_0_phone,0.0,1.0,0.9794,0.018,0.5638,False,Device is trust-compliant.,False,,temporal_only
17,user_0_laptop_1,0.0,1.0,0.9827,0.0189,0.5634,False,Device is trust-compliant.,False,,temporal_only
18,user_0_phone,0.0,1.0,0.986,0.0227,0.5645,False,Device is trust-compliant.,False,,temporal_only
18,user_0_laptop_1,0.0,1.0,0.9893,0.018,0.5614,False,Device is trust-compliant.,False,,temporal_only
19,user_0_phone,0.0,1.0,0.9735,0.0729,0.592,False,Device is trust-compliant.,False,,temporal_only
19,user_0_laptop_1,0.0001,0.9999,0.9336,0.018,0.5751,False,Device is trust-compliant.,False,,temporal_only
20,user_0_phone,0.0,1.0,0.982,0.1735,0.6376,False,Device is trust-compliant.,False,,temporal_only
20,user_0_laptop_1,0.0,1.0,0.9602,0.018,0.5685,False,Device is trust-compliant.,False,,temporal_only
21,user_0_phone,0.0,1.0,0.9878,0.388,0.7287,True,Behavioral anomaly detected (Risk: 0.73 >= 0.65),True,21,temporal_only
21,user_0_laptop_1,0.0,1.0,0.9761,0.018,0.5646,False,Device is trust-compliant.,False,,temporal_only
22,user_0_laptop_1,0.0,1.0,0.9857,0.018,0.5623,False,Device is trust-compliant.,False,,temporal_only
23,user_0_laptop_1,0.0,1.0,0.9914,0.018,0.5608,False,Device is trust-compliant.,False,,temporal_only
24,user_0_laptop_1,0.0,1.0,0.9348,0.018,0.5747,False,Device is trust-compliant.,False,,temporal_only
25,user_0_laptop_1,0.0,1.0,0.9609,0.018,0.5683,False,Device is trust-compliant.,False,,temporal_only
26,user_0_laptop_1,0.0,1.0,0.9765,0.018,0.5645,False,Device is trust-compliant.,False,,temporal_only
27,user_0_laptop_1,0.0,1.0,0.9259,0.018,0.5769,False,Device is trust-compliant.,False,,temporal_only
28,user_0_laptop_1,0.0,1.0,0.9555,0.018,0.5697,False,Device is trust-compliant.,False,,temporal_only
29,user_0_laptop_1,0.0,1.0,0.9733,0.018,0.5653,False,Device is trust-compliant.,False,,temporal_only
30,user_0_laptop_1,0.0,1.0,0.969,0.018,0.5664,False,Device is trust-compliant.,False,,temporal_only
31,user_0_laptop_1,0.0,1.0,0.9664,0.018,0.567,False,Device is trust-compliant.,False,,temporal_only
32,user_0_laptop_1,0.0,1.0,0.9798,0.018,0.5637,False,Device is trust-compliant.,False,,temporal_only
33,user_0_laptop_1,0.0,1.0,0.9879,0.018,0.5617,False,Device is trust-compliant.,False,,temporal_only
34,user_0_laptop_1,0.0,1.0,0.9327,0.018,0.5752,False,Device is trust-compliant.,False,,temporal_only
35,user_0_laptop_1,0.0,1.0,0.8996,0.018,0.5833,False,Device is trust-compliant.,False,,temporal_only
36,user_0_laptop_1,0.0,1.0,0.9398,0.018,0.5735,False,Device is trust-compliant.,False,,temporal_only
37,user_0_laptop_1,0.0,1.0,0.9039,0.018,0.5823,False,Device is trust-compliant.,False,,temporal_only
38,user_0_laptop_1,0.0,1.0,0.9273,0.018,0.5766,False,Device is trust-compliant.,False,,temporal_only
39,user_0_laptop_1,0.0,1.0,0.8964,0.018,0.5841,False,Device is trust-compliant.,False,,temporal_only
40,user_0_laptop_1,0.0,1.0,0.8778,0.018,0.5886,False,Device is trust-compliant.,False,,temporal_only
1,user_0_phone,0.1032,0.8968,0.98,0.0218,0.0706,False,Device is trust-compliant.,False,,temporal_only
1,user_0_laptop_1,0.0918,0.9082,0.98,0.0248,0.065,False,Device is trust-compliant.,False,,temporal_only
1,silent_forgotten_tablet,0.0206,0.9794,0.995,0.0375,0.0274,False,Device is trust-compliant.,False,,temporal_only
2,user_0_phone,0.0,1.0,0.9687,0.018,0.5664,False,Device is trust-compliant.,False,,temporal_only
2,user_0_laptop_1,0.0,1.0,0.9877,0.018,0.5618,False,Device is trust-compliant.,False,,temporal_only
2,silent_forgotten_tablet,0.0296,0.9704,0.9902,0.0116,0.0224,False,Device is trust-compliant.,False,,temporal_only
3,user_0_phone,0.0,1.0,0.9608,0.018,0.5684,False,Device is trust-compliant.,False,,temporal_only
3,user_0_laptop_1,0.0,1.0,0.977,0.018,0.5644,False,Device is trust-compliant.,False,,temporal_only
3,silent_forgotten_tablet,0.0251,0.9749,0.9857,0.0338,0.0286,False,Device is trust-compliant.,False,,temporal_only
4,user_0_phone,0.0,1.0,0.9553,0.018,0.5697,False,Device is trust-compliant.,False,,temporal_only
4,user_0_laptop_1,0.0,1.0,0.9704,0.018,0.566,False,Device is trust-compliant.,False,,temporal_only
4,silent_forgotten_tablet,0.068,0.932,0.9815,0.0135,0.0462,False,Device is trust-compliant.,False,,temporal_only
5,user_0_phone,0.0,1.0,0.9689,0.018,0.5664,False,Device is trust-compliant.,False,,temporal_only
5,user_0_laptop_1,0.0,1.0,0.9202,0.018,0.5783,False,Device is trust-compliant.,False,,temporal_only
5,silent_forgotten_tablet,0.0477,0.9523,0.9774,0.0234,0.038,True,Inactivity timer expired (Epoch Gap: 5 >= 5),True,5,temporal_only
6,user_0_phone,0.0,1.0,0.961,0.018,0.5683,False,Device is trust-compliant.,False,,temporal_only
6,user_0_laptop_1,0.0,1.0,0.9354,0.018,0.5746,False,Device is trust-compliant.,False,,temporal_only
7,user_0_phone,0.0,1.0,0.9555,0.018,0.5697,False,Device is trust-compliant.,False,,temporal_only
7,user_0_laptop_1,0.0,1.0,0.9448,0.018,0.5723,False,Device is trust-compliant.,False,,temporal_only
8,user_0_phone,0.0,1.0,0.9516,0.018,0.5706,False,Device is trust-compliant.,False,,temporal_only
8,user_0_laptop_1,0.0,1.0,0.966,0.018,0.5671,False,Device is trust-compliant.,False,,temporal_only
9,user_0_phone,0.0,1.0,0.9489,0.018,0.5713,False,Device is trust-compliant.,False,,temporal_only
9,user_0_laptop_1,0.0,1.0,0.9791,0.018,0.5639,False,Device is trust-compliant.,False,,temporal_only
10,user_0_phone,0.0,1.0,0.9483,0.018,0.5714,False,Device is trust-compliant.,False,,temporal_only
10,user_0_laptop_1,0.0,1.0,0.9717,0.018,0.5657,False,Device is trust-compliant.,False,,temporal_only
10,rogue_client_0,0.152,0.848,1.0,0.0847,0.1284,False,Device is trust-compliant.,False,,temporal_only
11,user_0_phone,0.0,1.0,0.964,0.9672,0.8976,True,Behavioral anomaly detected (Risk: 0.90 >= 0.65),True,11,temporal_only
11,user_0_laptop_1,0.0,1.0,0.983,0.018,0.5629,False,Device is trust-compliant.,False,,temporal_only
11,rogue_client_0,0.0,1.0,0.9415,1.0,0.9054,True,Behavioral anomaly detected (Risk: 0.91 >= 0.65),True,11,temporal_only
12,user_0_laptop_1,0.0,1.0,0.9895,0.018,0.5613,False,Device is trust-compliant.,False,,temporal_only
13,user_0_laptop_1,0.0,1.0,0.9781,0.018,0.5641,False,Device is trust-compliant.,False,,temporal_only
14,user_0_laptop_1,0.0,1.0,0.9865,0.018,0.5621,False,Device is trust-compliant.,False,,temporal_only
15,user_0_laptop_1,0.0,1.0,0.9919,0.018,0.5607,False,Device is trust-compliant.,False,,temporal_only
16,user_0_laptop_1,0.0,1.0,0.9801,0.018,0.5636,False,Device is trust-compliant.,False,,temporal_only
17,user_0_laptop_1,0.0,1.0,0.9877,0.018,0.5618,False,Device is trust-compliant.,False,,temporal_only
18,user_0_laptop_1,0.0,1.0,0.9924,0.018,0.5606,False,Device is trust-compliant.,False,,temporal_only
19,user_0_laptop_1,0.0,1.0,0.9954,0.018,0.5599,False,Device is trust-compliant.,False,,temporal_only
20,user_0_laptop_1,0.0,1.0,0.9972,0.018,0.5594,False,Device is trust-compliant.,False,,temporal_only
21,user_0_laptop_1,0.0,1.0,0.9983,0.018,0.5591,False,Device is trust-compliant.,False,,temporal_only
22,user_0_laptop_1,0.0,1.0,0.999,0.018,0.559,False,Device is trust-compliant.,False,,temporal_only
23,user_0_laptop_1,0.0,1.0,0.9994,0.018,0.5589,False,Device is trust-compliant.,False,,temporal_only
24,user_0_laptop_1,0.0,1.0,0.9842,0.018,0.5626,False,Device is trust-compliant.,False,,temporal_only
25,user_0_laptop_1,0.0,1.0,0.9749,0.018,0.5649,False,Device is trust-compliant.,False,,temporal_only
26,user_0_laptop_1,0.0,1.0,0.9691,0.018,0.5663,False,Device is trust-compliant.,False,,temporal_only
27,user_0_laptop_1,0.0,1.0,0.9656,0.018,0.5672,False,Device is trust-compliant.,False,,temporal_only
28,user_0_laptop_1,0.0,1.0,0.9634,0.018,0.5677,False,Device is trust-compliant.,False,,temporal_only
29,user_0_laptop_1,0.0,1.0,0.9621,0.018,0.5681,False,Device is trust-compliant.,False,,temporal_only
30,user_0_laptop_1,0.0,1.0,0.9613,0.018,0.5682,False,Device is trust-compliant.,False,,temporal_only
31,user_0_laptop_1,0.0,1.0,0.9762,0.018,0.5646,False,Device is trust-compliant.,False,,temporal_only
32,user_0_laptop_1,0.0,1.0,0.9699,0.018,0.5661,False,Device is trust-compliant.,False,,temporal_only
33,user_0_laptop_1,0.0,1.0,0.9815,0.018,0.5633,False,Device is trust-compliant.,False,,temporal_only
34,user_0_laptop_1,0.0,1.0,0.9886,0.018,0.5615,False,Device is trust-compliant.,False,,temporal_only
35,user_0_laptop_1,0.0,1.0,0.993,0.018,0.5605,False,Device is trust-compliant.,False,,temporal_only
36,user_0_laptop_1,0.0,1.0,0.9803,0.018,0.5636,False,Device is trust-compliant.,False,,temporal_only
37,user_0_laptop_1,0.0,1.0,0.9732,0.018,0.5653,False,Device is trust-compliant.,False,,temporal_only
38,user_0_laptop_1,0.0,1.0,0.9839,0.018,0.5627,False,Device is trust-compliant.,False,,temporal_only
39,user_0_laptop_1,0.0,1.0,0.9903,0.018,0.5611,False,Device is trust-compliant.,False,,temporal_only
40,user_0_laptop_1,0.0,1.0,0.9942,0.018,0.5602,False,Device is trust-compliant.,False,,temporal_only
1,user_0_phone,0.0658,0.9342,0.98,0.0382,0.0547,False,Device is trust-compliant.,False,,temporal_only
1,user_0_laptop_1,0.0763,0.9237,0.98,0.0512,0.0663,False,Device is trust-compliant.,False,,temporal_only
1,silent_forgotten_tablet,0.06,0.94,0.995,0.048,0.0552,False,Device is trust-compliant.,False,,temporal_only
2,user_0_phone,0.0,1.0,0.9687,0.018,0.5664,False,Device is trust-compliant.,False,,temporal_only
2,user_0_laptop_1,0.0,1.0,0.9723,0.018,0.5655,False,Device is trust-compliant.,False,,temporal_only
2,silent_forgotten_tablet,0.0127,0.9873,0.9902,0.0448,0.0255,False,Device is trust-compliant.,False,,temporal_only
3,user_0_phone,0.0,1.0,0.9608,0.018,0.5684,False,Device is trust-compliant.,False,,temporal_only
3,user_0_laptop_1,0.0,1.0,0.9675,0.018,0.5667,False,Device is trust-compliant.,False,,temporal_only
3,silent_forgotten_tablet,0.0174,0.9826,0.9857,0.0425,0.0274,False,Device is trust-compliant.,False,,temporal_only
4,user_0_phone,0.0,1.0,0.9553,0.018,0.5697,False,Device is trust-compliant.,False,,temporal_only
4,user_0_laptop_1,0.0,1.0,0.9646,0.018,0.5674,False,Device is trust-compliant.,False,,temporal_only
4,silent_forgotten_tablet,0.0256,0.9744,0.9815,0.0171,0.0222,False,Device is trust-compliant.,False,,temporal_only
5,user_0_phone,0.0,1.0,0.9515,0.018,0.5706,False,Device is trust-compliant.,False,,temporal_only
5,user_0_laptop_1,0.0,1.0,0.9782,0.018,0.5641,False,Device is trust-compliant.,False,,temporal_only
5,silent_forgotten_tablet,0.0182,0.9818,0.9774,0.0364,0.0255,True,Inactivity timer expired (Epoch Gap: 5 >= 5),True,5,temporal_only
6,user_0_phone,0.0,1.0,0.9488,0.018,0.5713,False,Device is trust-compliant.,False,,temporal_only
6,user_0_laptop_1,0.0,1.0,0.9712,0.018,0.5658,False,Device is trust-compliant.,False,,temporal_only
7,user_0_phone,0.0,1.0,0.947,0.018,0.5718,False,Device is trust-compliant.,False,,temporal_only
7,user_0_laptop_1,0.0,1.0,0.9823,0.018,0.5631,False,Device is trust-compliant.,False,,temporal_only
8,user_0_phone,0.0,1.0,0.9457,0.018,0.5721,False,Device is trust-compliant.,False,,temporal_only
8,user_0_laptop_1,0.0,1.0,0.9737,0.018,0.5652,False,Device is trust-compliant.,False,,temporal_only
9,user_0_phone,0.0,1.0,0.9622,0.018,0.568,False,Device is trust-compliant.,False,,temporal_only
9,user_0_laptop_1,0.0,1.0,0.9842,0.018,0.5626,False,Device is trust-compliant.,False,,temporal_only
10,user_0_phone,0.0,1.0,0.9743,0.018,0.5651,False,Device is trust-compliant.,False,,temporal_only
10,user_0_laptop_1,0.0,1.0,0.9903,0.018,0.5611,False,Device is trust-compliant.,False,,temporal_only
10,rogue_client_0,0.0867,0.9133,0.98,0.078,0.0837,False,Device is trust-compliant.,False,,temporal_only
11,user_0_phone,0.0,1.0,0.9655,0.023,0.5697,False,Device is trust-compliant.,False,,temporal_only
11,user_0_laptop_1,0.0,1.0,0.994,0.018,0.5602,False,Device is trust-compliant.,False,,temporal_only
11,rogue_client_0,0.0,1.0,0.9896,1.0,0.9012,True,Behavioral anomaly detected (Risk: 0.90 >= 0.65),True,11,temporal_only
12,user_0_phone,0.0,1.0,0.9765,0.0188,0.5649,False,Device is trust-compliant.,False,,temporal_only
12,user_0_laptop_1,0.0,1.0,0.9963,0.018,0.5596,False,Device is trust-compliant.,False,,temporal_only
13,user_0_phone,0.0,1.0,0.984,0.0204,0.5638,False,Device is trust-compliant.,False,,temporal_only
13,user_0_laptop_1,0.0,1.0,0.9977,0.018,0.5593,False,Device is trust-compliant.,False,,temporal_only
14,user_0_phone,0.0,1.0,0.9891,0.0217,0.5632,False,Device is trust-compliant.,False,,temporal_only
14,user_0_laptop_1,0.0,1.0,0.9986,0.018,0.5591,False,Device is trust-compliant.,False,,temporal_only
15,user_0_phone,0.0,1.0,0.9926,0.0208,0.5619,False,Device is trust-compliant.,False,,temporal_only
15,user_0_laptop_1,0.0,1.0,0.9991,0.018,0.5589,False,Device is trust-compliant.,False,,temporal_only
16,user_0_phone,0.0,1.0,0.9252,0.0195,0.5778,False,Device is trust-compliant.,False,,temporal_only
16,user_0_laptop_1,0.0,1.0,0.9995,0.018,0.5589,False,Device is trust-compliant.,False,,temporal_only
17,user_0_phone,0.0,1.0,0.9491,0.0184,0.5714,False,Device is trust-compliant.,False,,temporal_only
17,user_0_laptop_1,0.0,1.0,0.9997,0.018,0.5588,False,Device is trust-compliant.,False,,temporal_only
18,user_0_phone,0.0,1.0,0.9654,0.0181,0.5673,False,Device is trust-compliant.,False,,temporal_only
18,user_0_laptop_1,0.0,1.0,0.9998,0.018,0.5588,False,Device is trust-compliant.,False,,temporal_only
19,user_0_phone,0.0,1.0,0.9765,0.018,0.5645,False,Device is trust-compliant.,False,,temporal_only
19,user_0_laptop_1,0.0,1.0,0.9999,0.0198,0.5596,False,Device is trust-compliant.,False,,temporal_only
20,user_0_phone,0.0,1.0,0.9836,0.018,0.5628,False,Device is trust-compliant.,False,,temporal_only
20,user_0_laptop_1,0.0,1.0,0.9999,0.0182,0.5589,False,Device is trust-compliant.,False,,temporal_only
21,user_0_phone,0.0,1.0,0.9886,0.018,0.5615,False,Device is trust-compliant.,False,,temporal_only
21,user_0_laptop_1,0.0,1.0,0.9845,0.0197,0.5634,False,Device is trust-compliant.,False,,temporal_only
22,user_0_phone,0.0,1.0,0.9921,0.018,0.5607,False,Device is trust-compliant.,False,,temporal_only
22,user_0_laptop_1,0.0,1.0,0.9905,0.019,0.5616,False,Device is trust-compliant.,False,,temporal_only
23,user_0_phone,0.0,1.0,0.9946,0.018,0.5601,False,Device is trust-compliant.,False,,temporal_only
23,user_0_laptop_1,0.0,1.0,0.9325,0.0217,0.5771,False,Device is trust-compliant.,False,,temporal_only
24,user_0_phone,0.0,1.0,0.9793,0.018,0.5638,False,Device is trust-compliant.,False,,temporal_only
